# Resource monitor: nav2_amcl (algorithm=amcl)
# timestamp_s  cpu_pct  ram_mb
1.0  8.00  28.7
2.0  8.00  28.7
3.0  8.00  28.8
4.0  8.00  28.8
5.0  8.00  28.8
6.0  8.00  28.8
7.0  8.00  28.8
8.0  8.00  28.9
9.0  8.00  28.9
10.0  8.00  28.9
11.0  9.00  28.9
12.0  9.00  29.0
13.0  8.00  29.0
14.0  9.00  29.0
15.0  8.00  29.0
16.0  9.00  29.0
17.0  9.00  29.0
18.0  8.00  29.0
19.0  10.00  29.0
20.0  8.00  29.0
21.0  9.00  29.0
22.0  9.00  29.0
23.0  8.00  29.0
24.0  9.00  29.0
25.0  9.00  29.0
26.0  9.00  29.0
27.0  10.00  29.0
28.0  9.00  29.1
29.0  8.00  29.1
30.0  8.00  29.1
31.0  9.00  29.1
32.0  9.00  29.1
33.0  9.00  29.1
34.0  8.00  29.1
35.0  9.00  29.1
36.0  9.00  29.1
37.0  8.00  29.1
38.0  9.00  29.1
39.0  9.00  29.1
40.0  8.00  29.1
41.0  9.00  29.1
42.0  9.00  29.1
43.0  8.00  29.1
44.0  9.00  29.1
45.0  9.00  29.1
46.0  9.00  29.1
47.0  9.00  29.1
48.0  8.00  29.1
49.0  9.00  29.1
50.0  9.00  29.1
51.0  8.00  29.1
52.0  10.00  29.1
53.0  9.00  29.1
54.0  9.00  29.1
55.0  8.00  29.1
56.0  9.00  29.1
57.0  9.00  29.1
58.0  9.00  29.1
59.0  9.00  29.1
60.0  8.00  29.1
61.0  9.00  29.1
62.0  9.00  29.1
63.0  9.00  29.1
64.0  9.00  29.1
65.0  8.00  29.1
66.0  9.00  29.1
67.0  9.00  29.1
68.0  11.00  29.1
69.0  7.00  29.1
70.0  9.00  29.1
71.0  9.00  29.1
72.0  9.00  29.1
73.0  9.00  29.1
74.0  10.00  29.1
75.0  8.00  29.1
76.0  9.00  29.1
77.0  9.00  29.1
78.0  9.00  29.1
79.0  9.00  29.1
80.0  8.00  29.1
81.0  9.00  29.1
82.0  8.00  29.1
83.0  9.00  29.1
84.0  9.00  29.2
85.0  9.00  29.2
86.0  9.00  29.2
87.0  9.00  29.2
88.0  9.00  29.2
89.0  8.00  29.2
90.0  9.00  29.2
91.0  9.00  29.2
92.0  8.00  29.2
93.0  9.00  29.2
94.0  9.00  29.2
95.0  8.00  29.2
96.0  8.00  29.2
97.0  10.00  29.2
98.0  8.00  29.2
99.0  8.00  29.2
100.0  10.00  29.2
101.0  9.00  29.2
102.0  8.00  29.2
103.0  9.00  29.2
104.0  8.00  29.2
105.0  10.00  29.2
106.0  8.00  29.2
107.0  10.00  29.2
108.0  9.00  29.2
109.0  8.00  29.2
110.0  9.00  29.2
111.0  8.00  29.2
112.0  8.00  29.2
113.0  9.00  29.2
114.0  9.00  29.2
115.0  9.00  29.2
116.0  9.00  29.2
117.0  9.00  29.2
118.0  8.00  29.2
119.0  9.00  29.2
